brand,name,address,lat,lng
7-ELEVEN,台北市第３８２分公司,臺北市中正區忠孝西路一段四十九號Ｕ１區Ａ室,25.0468901,121.5150428
7-ELEVEN,台北市第３８４分公司,臺北市松山區南京東路五段139之4、139之8號1樓,25.0517006,121.5616449
7-ELEVEN,台北市第３８５分公司,臺北市中山區北安路六四九號一樓,25.0796593,121.5428669
7-ELEVEN,台北市第３８６分公司,臺北市大同區民生西路95、97號1樓,25.0575962,121.5192909
7-ELEVEN,台北市第３８７分公司,臺北市松山區上壽里二十一鄰撫遠街十七-一號一樓,25.0644631,121.5658051
7-ELEVEN,台北市第３８９分公司,臺北市大同區延平北路二段159、161號1樓,25.0583264,121.5116717
7-ELEVEN,台北市第３８８分公司,臺北市士林區光華路26巷7-1、7-2、7-3號1樓,25.1369947,121.541497
7-ELEVEN,台北市第３９０分公司,臺北市信義區基隆路一段一四五號一樓,25.0332738,121.5731167
7-ELEVEN,台北市第３９１分公司,臺北市大安區師大路五十九巷十三號一樓,25.0236248,121.5284767
7-ELEVEN,台北市第１６分公司,臺北市萬華區峨眉街八十四號一樓,25.0440139,121.5048862
7-ELEVEN,台北市第２２１分公司,臺北市信義區松德路一二九．一三一號一樓,25.0345658,121.5746318
7-ELEVEN,台北市第３６分公司,臺北市中正區杭州南路一段83號1樓,25.0390643,121.5255747
7-ELEVEN,台北市第４５分公司,臺北市大同區酒泉街58、60號1樓,25.0718511,121.515641
7-ELEVEN,台北市第２９６分公司,臺北市士林區克強路八號一樓,25.1089066,121.5238334
7-ELEVEN,台北市第３３９分公司,臺北市松山區新東街十五巷一號一樓,25.0598516,121.5658539
7-ELEVEN,台北市第３１１分公司,臺北市松山區三民路十號一樓,25.0571574,121.5635089
7-ELEVEN,台北市第２９９分公司,臺北市中山區松江路三０五號一樓,25.0597085,121.5334671
7-ELEVEN,台北市第３９２分公司,臺北市中山區長安東路二段一０一號一樓,25.0452468,121.5342207
7-ELEVEN,台北市第３９３分公司,臺北市士林區陽明里十六鄰格玫路二０四號一樓,25.0736548,121.4881678
